category,count,relative_pct
"V126131507, V127111750, V141102422, V141104800, V141111604, V141111618, V141111630, V141112400, V141114600, V141115609",40,0.0089
"V141116107, V141116118, V181101605, V181101701, V181101703, V181101706, V181141504",40,0.0089
"V115101505, V115111500",40,0.0089
"V141116104, V141116144",40,0.0089
V190141700,39,0.0087
V176111501,39,0.0087
V181101700,38,0.0084
V181111600,38,0.0084
"V151101500, V151101600, V151101700, V151101800, V151101900, V151102000, V151102100, V151102200, V151102300, V151102400, V151102500, V151102600, V151102700, V151111500, V151111600, V151111700, V151111800, V151111900, V151121500, V151121600, V151121700, V151121800, V151121900, V151122100, V151122200, V151122300, V151131500, V151131600, V151131700, V151131800, V151131900, V151132000, V151141500, V151141600, V151141700, V151141800, V151141900, V151142000, V151142200, V151142300, V151142400, V1511425",38,0.0084
"V185111602, V185122002",38,0.0084
V172154066,37,0.0082
"V180111600, V180111620",37,0.0082
V172102103,37,0.0082
V185111510,37,0.0082
V155121700,37,0.0082
"V190141703, V194121514",37,0.0082
"V180111500, V180111600, V180161500",36,0.008
V178181507,36,0.008
V180141902,36,0.008
V180161507,36,0.008
V172151800,36,0.008
V180101602,36,0.008
"V141104800, V141104919",36,0.008
"V112162200, V112171500, V141105100, V141106200, V141106300, V141116002, V141116105, V141122400, V141122605, V147121800, V155121729",36,0.008
"V112352201, V112352202, V112352205, V112352208, V112352211, V112352302, V112352303, V112352401, V141116007, V141116104, V141116105, V141116107, V141116118, V141116132, V141116135, V141116146, V141116147",36,0.008
"V112141503, V112162205, V112352318, V112352319, V151101507, V151101551, V151101567, V151101578, V151101584, V151101591, V151111522, V151141542, V151142103, V151142104, V151142117, V151142121, V151142934, V151152004, V151161511, V151161622, V151181704, V151181706, V151181707, V151181728, V151181729, V151181740, V151191510, V151201516, V151201801, V151201805, V151201806, V151201807",36,0.008
"V142321500, V142321600, V142321700, V142321800, V142321900, V142322000, V142322100",36,0.008
V193141514,35,0.0078
V180121800,35,0.0078
V180161506,35,0.0078
V181112000,35,0.0078
"V181111800, V181112200",35,0.0078
V181141500,35,0.0078
"V180111504, V180111600",35,0.0078
"V142142800, V142172100, V142181900, V142271500, V142271600, V142271800, V142271900, V142272000, V142272200",35,0.0078
"V110101513, V110122100, V111162126, V114111800, V126121600, V127121600, V131211900, V150151500, V150171500",35,0.0078
"V111101704, V111101711, V112352005, V112352107, V112352202, V112352301, V112352302, V112352309, V112352316, V127113201, V141104201, V141104207, V141104212, V141114611, V141114614, V141115713, V141115720, V141121501, V141121510, V141121703, V141121809, V141121816, V141123101",35,0.0078
"V141101700, V141103800, V141104000, V141111500",35,0.0078
V180111614,34,0.0076
V190101800,34,0.0076
"V172103300, V172141100",34,0.0076
"V114101500, V185151600",34,0.0076
"V180141600, V180141900, V181141600",34,0.0076
"V180111600, V180111604",33,0.0073
V173152100,33,0.0073
V115101500,33,0.0073
V180101504,33,0.0073
V181141601,33,0.0073
V177111600,33,0.0073
"V180111602, V180111603, V180111604, V180111605, V180111606, V180111607, V180111609, V180111611, V180111612, V180111614, V180111617",33,0.0073
V180101509,33,0.0073
V186131601,33,0.0073
V180161501,33,0.0073
"V141116000, V141116100, V141116200",33,0.0073
"V126101200, V126101700",33,0.0073
V125172504,32,0.0071
V181141504,32,0.0071
V186132000,32,0.0071
V185101702,32,0.0071
"V110121500, V110121600, V110121700, V110122100, V110131600, V110151500, V110151600, V110151700, V110151800, V110152000, V110161500, V110171500, V110171600, V110171700, V110171800, V110191500, V111101500, V111111600, V111121500, V111121600, V111121800, V111122000, V111151500, V111151600, V111151700, V111161700, V111162100, V111162300, V112141900, V112161800, V112162200, V112164000, V112164500, V112171500, V112352100, V112352200, V112352300, V113102000, V113111000, V114111500, V114111700, V1141118",32,0.0071
"V123141607, V144122005, V146181504, V146181545, V146181611, V146181701, V153101500, V153101600, V153101800, V153101900, V153102502, V153102516, V153102520, V153102700, V153103000, V153103100, V153111500, V153111600, V153121601, V154101513, V154101601, V155121701, V160101401, V160101402",32,0.0071
V181101510,31,0.0069
"V180111604, V180111620",31,0.0069
"V144121600, V156121500",31,0.0069
V181112300,30,0.0067
"V181112200, V181112300",30,0.0067
