category,count,relative_pct
PARQUES NACIONALES NATURALES DE COLOMBIA - DIRECCION TERRITORIAL CARIBE,365,0.085
MUNICIPIO DE GUARNE,364,0.0847
CORPORACION AUTONOMA REGIONAL DEL MAGDALENA,364,0.0847
SENA REGIONAL DISTRITO CAPITAL Grupo Administrativo Intercentros CEET,363,0.0845
ALCALDIA LOCAL DE USAQUEN,361,0.084
MINISTERIO DE DEFENSA NACIONAL,358,0.0833
PERSONERÍA DE BOGOTA,358,0.0833
DIRECCION DE TRANSITO DE BUCARAMANGA,357,0.0831
MUNICIPIO DE CHIQUINQUIRA+,356,0.0829
INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS //,352,0.0819
GOBERNACIÓN DEL VALLE DEL CAUCA - SECRETARIA DE LAS TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,351,0.0817
REGIONAL DE ASEGURAMIENTO EN SALUD N°6,349,0.0812
"GOBERNACIÓN DEL VALLE DEL CAUCA - SECRETARÍA DE DESARROLLO RURAL, AGRICULTURA Y PESCA",345,0.0803
CONTRALORIA DE BOGOTA,342,0.0796
ALCALDIA MUNICIPAL SAN CARLOS,340,0.0792
CONCEJO MUNICIPAL DE MEDELLIN,339,0.0789
MUNICIPIO DE PÚERTO ASIS PUTUMAYO,338,0.0787
HOSPITAL FEDERICO LLERAS ACOSTA DE IBAGUE TOLIMA - EMPRESA SOCIAL DEL ESTADO,335,0.078
DEPARTAMENTO DE CUNDINAMARCA - SECRETARIA DE EDUCACION,335,0.078
MINISTERIO DE TRANSPORTE*,335,0.078
SUPERINTENDENCIA DE SERVICIOS PÚBLICOS DOMICILIARIOS,333,0.0775
INSTITUTO DEPARTAMENTAL DE BELLAS ARTES,332,0.0773
MASORA,332,0.0773
SENA REGIONAL TOLIMA 1,330,0.0768
ALCALDIA LOCAL DE FONTIBON,330,0.0768
SUPERINTENDENCIA NACIONAL DE SALUD,329,0.0766
SANTIAGO DE CALI DISTRITO ESPECIAL - UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PUBLICOS,329,0.0766
ADMINISTRADORA COLOMBIANA DE PENSIONES COLPENSIONES,328,0.0764
ALCALDIA MUNICIPIO DE PUERTO LOPEZ - META,327,0.0761
