entidad,nit_entidad,codigo_entidad,departamento_entidad,ciudad_entidad,procesos,completitud_promedio,pct_con_url,pct_con_descripcion,pct_con_precio_base,pct_ids_clave,pct_consistencia_estados,pct_competencia_reportada,pct_trazabilidad_temporal,pct_anomalia_temporal
CPAMSEB,8200009822,701866469,Boyacá,No Definido,43,89.6833,100.0,100.0,100.0,100.0,100.0,86.0465,0.0,0.0
DEPARTAMENTO DE POLICÍA URABÁ - UNIDAD PRESTADORA DE SALUD,800141103,705161057,Antioquia,Apartadó,43,85.67,100.0,100.0,100.0,100.0,100.0,27.907,0.0,0.0
DEPARTAMENTO DEL VALLE DEL CAUCA - OFICINA PARA LA TRANSPARENCIA DE LA GESTIÓN PÚBLICA,890399029,708732367,Valle del Cauca,Cali,42,83.9469,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,890399045,703338079,Valle del Cauca,Buenaventura,41,87.4112,100.0,100.0,100.0,100.0,100.0,63.4146,0.0,0.0
IEMP,8300157281,702417395,Distrito Capital de Bogotá,No Definido,41,84.0666,100.0,100.0,87.8049,100.0,100.0,4.878,0.0,0.0
MUNICIPIO DE URIBIA,892115155,700554116,La Guajira,Uribia,41,89.6917,100.0,100.0,100.0,100.0,100.0,92.6829,0.0,0.0
BANCO INMOBILIARIO DE FLORIDABLANCA,9000158719,714059128,Santander,Floridablanca,40,85.7248,100.0,100.0,82.5,100.0,100.0,20.0,2.5,0.0
CONCEJO MUNICIPAL DE FUNZA,832001640,704068089,Cundinamarca,Funza,40,84.6762,100.0,100.0,100.0,100.0,100.0,12.5,0.0,0.0
CONTRALORIA DEPARTAMENTAL DE SANANDRES,800188052,713354751,"San Andrés, Providencia y Santa Catalina",San Andrés,40,85.322,100.0,100.0,100.0,100.0,100.0,22.5,0.0,0.0
CONTRALORIA MUNICIPAL DE IBAGUE,890706867,700600042,Tolima,Ibagué,40,84.6762,100.0,100.0,100.0,100.0,100.0,12.5,0.0,0.0
PERSONERIA MUNICIPAL DE GIRARDOT,808001310,704066539,Cundinamarca,Girardot,40,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
ASAMBLEA DEPARTAMENTAL DEL TOLIMA,809000799,703916171,Tolima,Ibagué,39,84.1182,100.0,100.0,97.4359,100.0,100.0,5.1282,0.0,0.0
COBOG-INPEC,830032532,701263097,Distrito Capital de Bogotá,Bogotá,39,89.8246,100.0,100.0,100.0,100.0,100.0,92.3077,0.0,0.0
RESGUARDO INDIGENA KANKUAMO,900874999,700696040,No Definido,No Definido,39,87.3031,100.0,100.0,100.0,100.0,100.0,25.641,12.8205,0.0
TEATRO MUNICIPAL ENRIQUE BUENAVENTURA,800178575,703218214,Valle del Cauca,Cali,39,84.2836,100.0,100.0,100.0,100.0,100.0,5.1282,0.0,0.0
AEROPUERTO INTERNACIONAL MATECAÑA,891480014,705518066,Risaralda,Pereira,38,86.1621,100.0,100.0,100.0,100.0,100.0,31.5789,0.0,0.0
COJAM,900577346,701645541,Valle del Cauca,Jamundí,38,90.0671,100.0,100.0,100.0,100.0,100.0,71.0526,13.1579,0.0
COMPLEJO CARCELARIO Y PENITENCIARIO EL PEDREGAL DE MEDELLIN,811010134,702625781,Antioquia,Medellín,38,90.1505,100.0,100.0,100.0,100.0,100.0,94.7368,0.0,0.0
ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE FLORENCIA - INPEC,828000309,701662876,No Definido,No Definido,38,89.0489,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
"INSTITUTO DE CULTURA, RECREACION Y DEPORTE DE PITALITO",900809150,703821967,Huila,Pitalito,38,87.0534,100.0,100.0,100.0,100.0,100.0,39.4737,2.6316,0.0
Rama Judicial  Dirección Seccional de Administración Judicial de Bucaramanga,800165941,705600898,Santander,Bucaramanga,38,89.0905,100.0,100.0,100.0,100.0,100.0,63.1579,7.8947,0.0
SOCIEDAD FIDUCIARIA DE DESARROLLO AGROPECUARIO S.A**,800159998,708540174,Distrito Capital de Bogotá,Bogotá,38,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
CARCEL Y PENITENCIARIA DE MEDIA SEGURIDAD DE BUCARAMANGA - INPEC,804003036,703060301,Santander,Bucaramanga,37,89.5368,100.0,100.0,100.0,100.0,100.0,86.4865,0.0,0.0
EMPRESA SOCIAL DEL ESTADO DE SAN BENITO SANTANDER,804015069,704322239,Santander,San Benito,37,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
FONDO DE GARANTÍAS DE ENTIDADES COOPERATIVAS - FOGACOOP,830053319,701694267,No Definido,No Definido,37,83.87,100.0,100.0,97.2973,100.0,100.0,0.0,0.0,0.0
INSTITUTO MUNICIPAL DE CULTURA Y TURISMO DE CAJICA,900132302,704779636,Cundinamarca,Cajicá,37,86.2676,100.0,100.0,100.0,100.0,100.0,21.6216,5.4054,0.0
UNIDAD ADMINISTRATIVA ESPECIAL ESTUDIO DE GRABACION TAKESHIMA,8050210222,702712696,Valle del Cauca,Cali,37,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
ESTABLECIMIENTO DE DESARROLLO URBANO Y MEDIO AMBIENTE DE SOLEDAD,900128208,705351526,Atlántico,Soledad,36,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE TAMESIS,811010121,703014498,No Definido,No Definido,35,90.274,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
IMVIYUMBO,800173492,701724593,Valle del Cauca,Yumbo,35,87.142,100.0,100.0,100.0,100.0,100.0,34.2857,5.7143,0.0
Rama Judicial Dirección Seccional de Administración Judicial de Pasto,800165872,706061082,Nariño,Pasto,35,88.8926,100.0,100.0,100.0,100.0,100.0,60.0,5.7143,0.0
Universidad Pontificia Bolivariana,8909029226,714098233,Antioquia,Medellín,35,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
INSTITUTO DE TRANSITO Y TRANSPORTE DE SOGAMOSO,826000226,705805356,Boyacá,Sogamoso,34,86.1474,100.0,100.0,100.0,100.0,100.0,20.5882,2.9412,0.0
CONCEJO MUNICIPAL DE PASTO*/,814002022,700563059,Nariño,No Definido,33,84.5055,100.0,100.0,100.0,100.0,100.0,9.0909,0.0,0.0
EMPRESA DE SERVICIOS PUBLICOS DE ASEO DEL NOROESTE DE CALDAS S.A.S. E.S.P.,901052588,704659820,No Definido,No Definido,33,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
ENTIDAD SOCIAL DEL ESTADO HOSPITAL LOCAL DE PUERTO COLOMBIA,890103406,710275231,No Definido,No Definido,33,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
INSTITUTO DEPARTAMENTAL DE TRANSITO DEL QUINDIO,890001536,700090038,Quindío,Circasia,33,84.9939,100.0,100.0,96.9697,100.0,100.0,18.1818,0.0,0.0
INSTITUTO MUNICIPAL DE TRANSITO Y TRANSPORTEDE SOLEDAD,802021451,702729666,Atlántico,Soledad,33,84.5542,100.0,100.0,100.0,100.0,100.0,12.1212,0.0,0.0
INSTITUTO PARA LA RECREACION Y EL DEPORTE EN EL MUNICIPIO DE FLORIDABLANCA IDEFLORIDA,804007267,704322916,Santander,Floridablanca,33,84.8964,100.0,100.0,100.0,100.0,100.0,18.1818,0.0,0.0
PERSONERÍA MUNICIPAL DE PIEDECUESTA,890205383,702907627,Santander,Piedecuesta,33,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
Secretaría Privada - Alcaldía de Tuluá,891900272,713186138,Valle del Cauca,Tuluá,33,84.31,100.0,100.0,100.0,100.0,100.0,9.0909,0.0,0.0
CCE ENTIDAD DE PRUEBAS (Entidad de Sistema),891480035,701860231,Atlántico,Baranoa,32,85.4297,100.0,100.0,3.125,100.0,100.0,96.875,0.0,0.0
EMPRESA DE RENOVACION URBANA DE LA DORADA Y EL MAGDALENA CENTRO,810004704,713848463,Caldas,La Dorada,32,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
Oficina Asesora Jurídica - Alcaldía de Tuluá,891900272,712855360,Valle del Cauca,Tuluá,32,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
CGA,811000372,700270010,Antioquia,Medellín,31,88.0845,100.0,100.0,100.0,100.0,100.0,48.3871,6.4516,0.0
CONTRALORIA GENERAL DE LA REPÚBLICA - CGR GERENCIA DEPARTAMENTAL COLEGIADA NARIÑO,899999067,708699541,No Definido,No Definido,31,88.9174,100.0,100.0,100.0,100.0,100.0,77.4194,0.0,0.0
ESTABLECIMIENTO PENITENCIARIO Y CARCELARIO DE PALMIRA,815000974,703380501,No Definido,No Definido,31,89.8006,100.0,100.0,100.0,100.0,100.0,93.5484,0.0,0.0
FONDO DE VIVIENDA DE INTERÉS SOCIAL DEL DEPARTAMENTO DEL HUILA,900094866,705008498,No Definido,No Definido,31,84.2861,100.0,100.0,100.0,100.0,100.0,6.4516,0.0,0.0
ACI Medellín,811036423,700082035,Antioquia,Medellín,30,84.784,100.0,100.0,100.0,100.0,100.0,13.3333,0.0,0.0
CARCEL DEL CIRCUITO JUDICIAL DE ANSERMA C,810001374,702962341,Caldas,No Definido,30,89.8907,100.0,100.0,100.0,100.0,100.0,90.0,0.0,0.0
CONCEJO DISTRITAL DE SANTA MARTA,819001834,715267175,Magdalena,Santa Marta,30,84.3,100.0,100.0,100.0,100.0,100.0,6.6667,0.0,0.0
CONTRALORIA DISTRITAL DE BUENAVENTURA,8000933725,709879217,Valle del Cauca,Buenaventura,30,87.2033,100.0,100.0,100.0,100.0,100.0,43.3333,0.0,0.0
CONTRALORIA GENERAL DEL DEPARTAMENTO NORTE DE SANTADER,890501431,702517491,Norte de Santander,Cúcuta,30,87.203,100.0,100.0,96.6667,100.0,100.0,50.0,0.0,0.0
CONTRALORIA GENERAL DEL QUINDIO,890003017,705356525,Quindío,Armenia,30,84.7303,100.0,100.0,100.0,100.0,100.0,10.0,0.0,0.0
CÁRCEL Y PENITENCIARIA DE MEDIA SEGURIDAD DEL ESPINAL TOLIMA,809002640,703206888,Tolima,Espinal,30,90.0517,100.0,100.0,100.0,100.0,100.0,93.3333,0.0,0.0
ESTABLECIMIENTO PENITENCIARIO ALTA Y MEDIANA SEGURIDAD Y CARCELARIO ALTA SEGURIDAD DE POPAYAN INPEC POPAYAN,817005159,701851040,No Definido,No Definido,30,89.676,100.0,100.0,100.0,100.0,100.0,86.6667,0.0,0.0
ESTABLECIMIENTO PÚBLICO AMBIENTAL DEL DISTRITO DE BUENAVENTURA,900816913,712231364,Valle del Cauca,Buenaventura,30,89.0857,100.0,100.0,100.0,100.0,100.0,93.3333,0.0,0.0
INNOVANEX,901325598,714311503,Risaralda,Pereira,30,87.5263,100.0,100.0,100.0,100.0,100.0,46.6667,0.0,0.0
CASA DEL VALLE- GOBERNACION DEL VALLE,8903990295,709951099,Distrito Capital de Bogotá,Bogotá,29,84.2038,100.0,100.0,100.0,100.0,100.0,6.8966,0.0,0.0
CONTRALORIA GENERAL DE CALDAS,800077897,700208028,No Definido,No Definido,29,88.5421,100.0,100.0,100.0,100.0,100.0,48.2759,6.8966,0.0
Corporacion Universitaria Remington,811005425,714807898,Antioquia,Medellín,29,84.6486,100.0,100.0,100.0,100.0,100.0,10.3448,0.0,0.0
FISCALÍA GENERAL DE LA NACIÓN REGIONAL CENTROSUR,8001875909,705174266,Tolima,Ibagué,29,89.4314,100.0,100.0,82.7586,100.0,100.0,65.5172,6.8966,0.0
CONCEJO MUNICIPAL RIONEGRO ANTIOQUIA,8909073172,706107083,Antioquia,Rionegro,28,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
CONTRALORIA GENERAL DEL DEPARTAMENTO DE SUCRE,892280017,706396777,No Definido,No Definido,28,87.1539,100.0,100.0,100.0,100.0,100.0,60.7143,0.0,0.0
CONTRALORIA MUNICIPAL DE DOSQUEBRADAS,800150130,704505742,Risaralda,Dosquebradas,28,85.0796,100.0,100.0,100.0,100.0,100.0,17.8571,0.0,0.0
INPEC ESTABLECIMIENTO CARCELARIO BARRANQUILLA - JYP,890102201,701454274,Atlántico,Barranquilla,28,88.8825,100.0,100.0,100.0,100.0,100.0,71.4286,3.5714,0.0
INSTITUTO CEJEÑO DE LA RECREACION Y EL DEPORTE - INCERDE-,811002944,705402097,Antioquia,La Ceja,28,84.9643,100.0,100.0,96.4286,100.0,100.0,21.4286,0.0,0.0
PERSONERIA DISTRITAL DE CARTAGENA,806000084,706129145,Bolívar,Cartagena,28,85.0221,100.0,100.0,100.0,100.0,100.0,17.8571,0.0,0.0
ARMADA NACIONAL - GRUPO GUARDACOSTAS DEL AMAZONAS,838000055,701847287,Amazonas,Leticia,27,89.0078,100.0,100.0,100.0,100.0,100.0,70.3704,0.0,0.0
CONTRALORIA DE CUNDINAMARCA,899999117,704789056,Distrito Capital de Bogotá,Bogotá,27,89.2463,100.0,100.0,100.0,100.0,100.0,85.1852,3.7037,0.0
CUNDEPORTES RICAURTE,808000021,704067156,Cundinamarca,Ricaurte,27,84.1089,100.0,100.0,100.0,100.0,100.0,3.7037,0.0,0.0
EL INSTITUTO DE CULTURA EL CARMEN DE VIBORAL,900169143,700592041,No Definido,No Definido,27,84.0493,100.0,100.0,100.0,100.0,100.0,3.7037,0.0,0.0
ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD CARCELARIA DE BOLIVAR CAUCA,900003814,703690842,Cauca,Bolívar,27,90.2604,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
INSTITUCIÓN EDUCATIVA JOSÉ FÉLIX DE RESTREPO VÉLEZ,811017572,707564704,No Definido,No Definido,27,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
INSTITUTO DE CULTURA Y BELLAS ARTES DE DUITAMA,800110187,705177244,No Definido,No Definido,27,85.6022,100.0,100.0,100.0,100.0,100.0,33.3333,0.0,0.0
PERSONERIA MUNICIPAL DE GIRON,804008916,703593913,Santander,Girón,27,84.2285,100.0,100.0,100.0,100.0,100.0,7.4074,0.0,0.0
PONTIFICIA UNIVERSIDAD JAVERIANA SGR,8600137201,715364873,Distrito Capital de Bogotá,Bogotá,27,83.87,100.0,100.0,92.5926,100.0,100.0,0.0,0.0,0.0
ACOPI Antioquia,8909007481,714363678,Antioquia,Medellín,26,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
ASOCIACION DE MUNICIPIOS DEL ARIARI,822002858,701033052,Meta,Villavicencio,26,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
CENTRO PROVINCIAL DE GESTION MINERO AGROEMPRESARIAL DEL ALTO NORDESTE ANTIOQUEÑO,900060997,702112137,No Definido,No Definido,26,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
CONCEJO MUNICIPAL DE SAN JOSE DE CÚCUTA.,890505717,714934064,Norte de Santander,Cúcuta,26,84.1181,100.0,100.0,100.0,100.0,100.0,3.8462,0.0,0.0
CONTRALORIA DEPARTAMENTAL DEL META,892099119,705746089,Meta,Villavicencio,26,88.0885,100.0,100.0,100.0,100.0,100.0,65.3846,0.0,0.0
ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE MALAGA,804003256,703058347,Santander,Málaga,26,89.5769,100.0,100.0,100.0,100.0,100.0,80.7692,0.0,0.0
ESTABLECIMIENTO PENITENCIARIO Y CARCELARIO SANTANDER DE QUILICHAO,800143359,703141085,No Definido,No Definido,26,89.5769,100.0,100.0,100.0,100.0,100.0,96.1538,0.0,0.0
INSTITUTO MUNICIPAL PARA EL DEPORTE Y LA RECREACION DE MADRID,800222095,715220133,Cundinamarca,Madrid,26,86.6612,100.0,100.0,100.0,100.0,100.0,46.1538,3.8462,0.0
PERSONERIA MUNICIPAL DE MOSQUERA,832001420,709385710,Cundinamarca,Mosquera,26,85.1108,100.0,100.0,100.0,100.0,100.0,19.2308,0.0,0.0
UPHOLDING,900828603,713952745,Distrito Capital de Bogotá,Bogotá,26,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
Universidad Autónoma de Bucaramanga,8902004999,714490042,Santander,Bucaramanga,26,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
ASAMBLEA DEPARTAMENTAL DEL MAGDALENA,891780205,715147716,Magdalena,Santa Marta,25,84.5152,100.0,100.0,100.0,100.0,100.0,8.0,0.0,0.0
ATEKGROUP SAS,900324056,713969061,Santander,Bucaramanga,25,83.87,100.0,100.0,96.0,100.0,100.0,0.0,0.0,0.0
CONTRALORÍA MUNICIPAL DE PASTO,800156682,700572043,Nariño,No Definido,25,86.0644,100.0,100.0,100.0,100.0,100.0,32.0,0.0,0.0
CORPORACION DE CULTURA Y TURISMO DE ARMENIA,890000957,701855249,Quindío,Armenia,25,84.7732,100.0,100.0,100.0,100.0,100.0,16.0,0.0,0.0
INSTITUTO MUNICIPAL DE CULTURA DE YUMBO,890330180,704247097,Valle del Cauca,Yumbo,25,85.8056,100.0,100.0,100.0,100.0,100.0,12.0,8.0,0.0
.SECRETARÍA DISTRITAL DE SALUD..,899999061,702004052,Distrito Capital de Bogotá,No Definido,24,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
CONTRALORIA DEPARTAMENTAL DE NARIÑO,800157830,700694060,Nariño,No Definido,24,87.0954,100.0,100.0,100.0,100.0,100.0,45.8333,0.0,0.0
CONTRALORIA MUNICIPAL ITAGUI,811036609,705398386,Antioquia,Itagui,24,87.4317,100.0,100.0,91.6667,100.0,100.0,50.0,0.0,0.0
CUNDEPORTES FUNZA,8320008297,713234730,Cundinamarca,Funza,24,87.0958,100.0,100.0,100.0,100.0,100.0,29.1667,8.3333,0.0
ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE VELEZ,804004084,703693010,Santander,Vélez,24,89.515,100.0,100.0,100.0,100.0,100.0,75.0,0.0,0.0
INSTITUTO MUNICIPAL PARA EL DEPORTE Y LA RECREACION DE CANDELARIA,815000395,706159043,Valle del Cauca,Candelaria,24,85.55,100.0,100.0,100.0,100.0,100.0,25.0,0.0,0.0
INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO SILVA,817001129,701190118,No Definido,No Definido,24,89.9175,100.0,100.0,100.0,100.0,100.0,91.6667,0.0,0.0
ALCALDIA DE PAICOL HUILA,891180194,704864230,Huila,Paicol,23,89.4104,100.0,100.0,100.0,100.0,100.0,34.7826,13.0435,0.0
ASOCAPITALES,900638550,709518062,Distrito Capital de Bogotá,Bogotá,23,85.8335,100.0,100.0,100.0,100.0,100.0,21.7391,4.3478,0.0
CONCEJO DE FLORIDABLANCA,804011758,704330414,Santander,Floridablanca,23,84.1504,100.0,100.0,100.0,100.0,100.0,4.3478,0.0,0.0
CONCEJO MUNICIPAL DE MOSQUERA,832001087,712831023,Cundinamarca,Mosquera,23,86.9552,100.0,100.0,100.0,100.0,100.0,52.1739,0.0,0.0
CPAMS GIRON,804015585,703207654,Santander,Girón,23,90.04,100.0,100.0,100.0,100.0,100.0,86.9565,0.0,0.0
CPMS PUERTO TRIUNFO,900356765,703714022,Antioquia,Puerto Triunfo,23,89.41,100.0,100.0,100.0,100.0,100.0,82.6087,0.0,0.0
Cárcel y Penitenciaria con Alta y Media Seguridad La Paz,811010070,703717025,Antioquia,Itagui,23,89.7596,100.0,100.0,100.0,100.0,100.0,91.3043,0.0,0.0
DEPARTAMENTO DE POLICIA VICHADA,842000015,701699480,Vichada,Puerto Carreño,23,89.9709,100.0,100.0,100.0,100.0,100.0,82.6087,8.6957,0.0
EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ - E.S.P.,899999094,700064108,No Definido,No Definido,23,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE TUMACO,840000137,703706218,Nariño,Tumaco,23,89.2,100.0,100.0,100.0,100.0,100.0,69.5652,0.0,0.0
INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA,808003762,704942440,No Definido,No Definido,23,84.2909,100.0,100.0,100.0,100.0,100.0,8.6957,0.0,0.0
MUNICIPIO DE BARAYA,8911801833,702512468,Huila,Baraya,23,89.62,100.0,100.0,100.0,100.0,100.0,86.9565,0.0,0.0
MUNICIPIO SAN RAFAEL ANTIOQUIA,890982123,704263177,Antioquia,San Rafael,23,84.0104,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
PERSONERIA MUNICIPAL DE YUMBO,805000348,704253830,Valle del Cauca,No Definido,23,84.9917,100.0,100.0,100.0,100.0,100.0,17.3913,0.0,0.0
AEROPUERTO OLAYA HERRERA,800157073,700882046,Antioquia,Medellín,22,85.7764,100.0,100.0,95.4545,100.0,100.0,18.1818,0.0,0.0
CONCEJO MUNICIPAL DE POPAYAN,817005028,710926031,Cauca,Popayán,22,84.1636,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
CONTRALORIA GENERAL DE LA REPUBLICA- CGR- DEPARTAMENTAL GUAJIRA,899999067,708723671,No Definido,No Definido,22,89.8809,100.0,100.0,100.0,100.0,100.0,90.9091,0.0,0.0
CONTRALORIA MUNICIPAL DE PALMIRA,800183276,700612013,Valle del Cauca,Palmira,22,84.7495,100.0,100.0,100.0,100.0,100.0,13.6364,0.0,0.0
CORPORACION CENTRO DE DESARROLLO TECNOLOGICO,817006005,714130317,Cauca,Popayán,22,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD CARCELARIA DE SANTA BARBARA,811010109,703293506,No Definido,No Definido,22,89.8809,100.0,100.0,100.0,100.0,100.0,90.9091,0.0,0.0
ESTABLECIMIENTO PENITENCIARIO Y CARCELARIO DE BARRANQUILLA,802004295,703020081,Atlántico,Barranquilla,22,89.1491,100.0,100.0,100.0,100.0,100.0,63.6364,0.0,0.0
FUNDACION CARDIOINFANTIL - INSTITUTO DE CARDIOLOGIA,860035992,714820503,Distrito Capital de Bogotá,Bogotá,22,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA INES,8906800457,706001229,No Definido,No Definido,22,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
INSTITUTO DE DEPORTES Y RECREACIÓN DEL MUNICIPIO DE FACATATIVA,800215793,705970515,Cundinamarca,Facatativá,22,89.4414,100.0,100.0,100.0,100.0,100.0,72.7273,4.5455,0.0
PERSONERIA MUNICIPAL DE BARRANCABERMEJA,829001855,700565039,Santander,Barrancabermeja,22,84.1632,100.0,100.0,100.0,100.0,100.0,4.5455,0.0,0.0
UNIDAD PRESTADORA DE SALUD ARAUCA,9008012094,702767732,Arauca,Arauca,22,85.7027,100.0,100.0,100.0,100.0,100.0,31.8182,0.0,0.0
ASOCIACION COLOMBIANA PARA EL AVANCE DE LA CIENCIA,890203944,714656006,Distrito Capital de Bogotá,Bogotá,21,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
"ASOCIACION DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS",8001084254,714048220,Cauca,Popayán,21,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
ASOCIACION DE MUNICIPIOS DEL CATATUMBO PROVINCIA DE OCAÑA Y SUR DEL CESAR,800244263,703024323,No Definido,No Definido,21,84.7148,100.0,100.0,100.0,100.0,100.0,14.2857,0.0,0.0
CARVAJAL LABORATORIOS IPS SAS,900152996,710630369,No Definido,No Definido,21,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
CONTRALORIA GENERAL DE LA REPUBLICA- CGR GERENCIA DEPARTAMENTAL ARAUCA,899999067,708737929,No Definido,No Definido,21,89.4005,100.0,100.0,100.0,100.0,100.0,80.9524,4.7619,0.0
CONTRALORIA GENERAL DEL CAUCA,891500403,705189405,Cauca,Popayán,21,85.7129,100.0,100.0,95.2381,100.0,100.0,28.5714,0.0,0.0
CONTRALORIA GENERAL DEL DEPARTAMENTO DE CORDOBA,800193833,711971747,Córdoba,Montería,21,86.7114,100.0,100.0,100.0,100.0,100.0,38.0952,0.0,0.0
CONTRALORIA GENERAL DEL DEPARTAMENTO DEL MAGDALENA,891780092,704186568,Magdalena,Santa Marta,21,87.0957,100.0,100.0,100.0,100.0,100.0,42.8571,0.0,0.0
ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE ARAUCA - INPEC,834000421,703459891,No Definido,No Definido,21,89.7067,100.0,100.0,100.0,100.0,100.0,95.2381,0.0,0.0
"INSTITUTO MUNICIPAL PARA EL TURISMO, LA CULTURA, LA RECREACIÓN Y EL DEPORTE DE VILLETA",800253463,702336066,Cundinamarca,Villeta,21,85.2529,100.0,100.0,100.0,100.0,100.0,14.2857,0.0,0.0
MUNICIPIO DE MAICAO,892120020,700098031,La Guajira,Maicao,21,89.5524,100.0,100.0,100.0,100.0,100.0,90.4762,0.0,0.0
CARCEL Y PENITENCIARIA DE MEDIA Y MINIMA SEGURIDAD PARA MIEMBROS DE LA FUERZA PUBLICA DE FACATATIVA - POLICIA NACIONAL,800141375,703649301,Cundinamarca,Facatativá,20,89.998,100.0,100.0,100.0,100.0,100.0,95.0,0.0,0.0
CONCEJO MUNICIPAL DE TUNJA,820000349,708041447,Boyacá,Tunja,20,84.838,100.0,100.0,100.0,100.0,100.0,10.0,0.0,0.0
CONTRALORIA GENERAL DE LA REPUBLICA-CGR- GERENCIA DEPARTAMENTAL BOYACA,899999067,708659263,No Definido,No Definido,20,89.112,100.0,100.0,100.0,100.0,100.0,65.0,5.0,0.0
ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE ISTMINA,900168448,703971531,Chocó,Istmina,20,89.5955,100.0,100.0,100.0,100.0,100.0,85.0,0.0,0.0
ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE MANIZALES,810001096,702957515,Caldas,Manizales,20,89.514,100.0,100.0,100.0,100.0,100.0,85.0,0.0,0.0
FONDO NACIONAL DE VIVIENDA,830121208,700740038,No Definido,No Definido,20,83.87,100.0,100.0,80.0,100.0,100.0,0.0,0.0,0.0
FONDO PARA EL FINANCIAMIENTO DEL SECTOR AGROPECUARIO,800116398,700372022,Distrito Capital de Bogotá,No Definido,20,83.87,100.0,100.0,90.0,100.0,100.0,0.0,0.0,0.0
INSTITUCION EDUCATIVA DEPARTAMENTAL GONZALO JIMENEZ DE QUESADA,832004656,704080423,No Definido,No Definido,20,83.87,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
INSTITUCION EDUCATIVA RAFAEL NAVIA VARON,805027641,711952143,Valle del Cauca,Cali,20,87.741,100.0,100.0,100.0,100.0,100.0,60.0,0.0,0.0
MUNICIPIO DE SAN AGUSTIN,891180056,704972173,Huila,San Agustín,20,86.8535,100.0,100.0,100.0,100.0,100.0,50.0,0.0,0.0
COMISION COLOMBIANA DEL OCEANO,800163158,702511171,Distrito Capital de Bogotá,No Definido,19,87.6047,100.0,100.0,100.0,100.0,100.0,52.6316,0.0,0.0
CONTRALORIA DEPARTAMENTAL DEL GUAVIARE,832000115,711710426,No Definido,No Definido,19,85.5674,100.0,100.0,100.0,100.0,100.0,26.3158,0.0,0.0
